"","tmt.tree.id","tmt.obs.id","database.code","tree.id","tmt.plot.id","plot.id","tmt.census.id","census.id","census.date","census.n","species.id","tmt.species.id","func.type","subplot.id","tree.coord.x","tree.coord.y","azimuth","dist.centre","d","pom","height","agb","ba","n.plot","g.plot","n.ha","tree.status","mode.death","mode.death.other","canopy.position","liana.infe","multistem","qc.pom.change","qc.repeat.dead","qc.backlife","qc.missing.d","species.cor","genus.cor","family.cor"
"82","UKR.1.10023","UKR.1.10023.1","UKR",10023,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,846.697139722574,248.848859101183,NA,NA,575.5,130,NA,NA,259992.19625,1,259992.19625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"83","UKR.1.10023","UKR.1.10023.4","UKR",10023,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,846.697139722574,248.848859101183,NA,NA,617.5,130,NA,NA,299325.40625,1,299325.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"84","UKR.1.10023","UKR.1.10023.3","UKR",10023,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,846.697139722574,248.848859101183,NA,NA,606.5,130,NA,NA,288756.16625,1,288756.16625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"85","UKR.1.10023","UKR.1.10023.2","UKR",10023,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,846.697139722574,248.848859101183,NA,NA,593,130,NA,NA,276044.465,1,276044.465,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"86","UKR.1.10024","UKR.1.10024.2","UKR",10024,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,843.306048162167,257.338425504202,NA,NA,753,130,NA,NA,445102.065,1,445102.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"87","UKR.1.10024","UKR.1.10024.3","UKR",10024,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,843.306048162167,257.338425504202,NA,NA,0,NA,NA,0,0,0,0,0,1,"1f",NA,NA,NA,NA,0,1,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"88","UKR.1.10024","UKR.1.10024.1","UKR",10024,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,843.306048162167,257.338425504202,NA,NA,732,130,NA,NA,420621.84,1,420621.84,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"89","UKR.1.10025","UKR.1.10025.1","UKR",10025,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,842.520775751841,258.151325489573,NA,NA,725,130,NA,NA,412615.625,1,412615.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"90","UKR.1.10025","UKR.1.10025.3","UKR",10025,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,842.520775751841,258.151325489573,NA,NA,0,NA,NA,0,0,0,0,0,1,"1f",NA,NA,NA,NA,0,1,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"91","UKR.1.10025","UKR.1.10025.2","UKR",10025,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,842.520775751841,258.151325489573,NA,NA,753,130,NA,NA,445102.065,1,445102.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"92","UKR.1.10026","UKR.1.10026.1","UKR",10026,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,843.02299097258,259.149455819677,NA,NA,778,130,NA,NA,475147.94,1,475147.94,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"93","UKR.1.10026","UKR.1.10026.3","UKR",10026,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,843.02299097258,259.149455819677,NA,NA,0,NA,NA,0,0,0,0,0,1,"1f",NA,NA,NA,NA,0,1,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"94","UKR.1.10026","UKR.1.10026.2","UKR",10026,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,843.02299097258,259.149455819677,NA,NA,791,130,NA,NA,491159.585,1,491159.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"95","UKR.1.10027","UKR.1.10027.2","UKR",10027,"UKR.1",1,"UKR.1.2","1.2",2005,2,2,"UKR.2",NA,10,835.837820102326,251.896357628559,NA,NA,787.5,130,NA,NA,486822.65625,1,486822.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fraxinus excelsior","Fraxinus","Oleaceae"
"96","UKR.1.10027","UKR.1.10027.1","UKR",10027,"UKR.1",1,"UKR.1.1","1.1",2000,1,2,"UKR.2",NA,10,835.837820102326,251.896357628559,NA,NA,778.5,130,NA,NA,475758.86625,1,475758.86625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fraxinus excelsior","Fraxinus","Oleaceae"
"97","UKR.1.10027","UKR.1.10027.4","UKR",10027,"UKR.1",1,"UKR.1.4","1.4",2015,4,2,"UKR.2",NA,10,835.837820102326,251.896357628559,NA,NA,809,130,NA,NA,513767.585,1,513767.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fraxinus excelsior","Fraxinus","Oleaceae"
"98","UKR.1.10027","UKR.1.10027.3","UKR",10027,"UKR.1",1,"UKR.1.3","1.3",2010,3,2,"UKR.2",NA,10,835.837820102326,251.896357628559,NA,NA,789,130,NA,NA,488678.985,1,488678.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fraxinus excelsior","Fraxinus","Oleaceae"
"99","UKR.1.10028","UKR.1.10028.2","UKR",10028,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,839.11851944208,253.117200876177,NA,NA,111,130,NA,NA,9671.985,1,9671.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"100","UKR.1.10028","UKR.1.10028.4","UKR",10028,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,839.11851944208,253.117200876177,NA,NA,182,130,NA,NA,26002.34,1,26002.34,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"101","UKR.1.10028","UKR.1.10028.1","UKR",10028,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,839.11851944208,253.117200876177,NA,NA,109,130,NA,NA,9326.585,1,9326.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"102","UKR.1.10028","UKR.1.10028.3","UKR",10028,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,839.11851944208,253.117200876177,NA,NA,138,130,NA,NA,14949.54,1,14949.54,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"103","UKR.1.10029","UKR.1.10029.3","UKR",10029,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,831.709719891977,249.259025596993,NA,NA,105,130,NA,NA,8654.625,1,8654.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"104","UKR.1.10029","UKR.1.10029.4","UKR",10029,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,831.709719891977,249.259025596993,NA,NA,137.5,130,NA,NA,14841.40625,1,14841.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"105","UKR.1.1003","UKR.1.1003.1","UKR",1003,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,1,908.436002698477,117.797778888967,NA,NA,887,130,NA,NA,617613.665,1,617613.665,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"106","UKR.1.1003","UKR.1.1003.4","UKR",1003,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,1,908.436002698477,117.797778888967,NA,NA,975,130,NA,NA,746240.625,1,746240.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"107","UKR.1.1003","UKR.1.1003.2","UKR",1003,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,1,908.436002698477,117.797778888967,NA,NA,906.5,130,NA,NA,645067.66625,1,645067.66625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"108","UKR.1.1003","UKR.1.1003.3","UKR",1003,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,1,908.436002698477,117.797778888967,NA,NA,956,130,NA,NA,717439.76,1,717439.76,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"109","UKR.1.10030","UKR.1.10030.3","UKR",10030,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,830.464465888076,249.914879133545,NA,NA,122.5,130,NA,NA,11779.90625,1,11779.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"110","UKR.1.10030","UKR.1.10030.4","UKR",10030,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,830.464465888076,249.914879133545,NA,NA,152,130,NA,NA,18136.64,1,18136.64,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"111","UKR.1.10031","UKR.1.10031.3","UKR",10031,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,824.364402188735,243.442865261771,NA,NA,434,130,NA,NA,147859.46,1,147859.46,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"112","UKR.1.10031","UKR.1.10031.2","UKR",10031,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,824.364402188735,243.442865261771,NA,NA,412,130,NA,NA,133249.04,1,133249.04,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"113","UKR.1.10031","UKR.1.10031.1","UKR",10031,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,824.364402188735,243.442865261771,NA,NA,408,130,NA,NA,130674.24,1,130674.24,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"114","UKR.1.10031","UKR.1.10031.4","UKR",10031,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,824.364402188735,243.442865261771,NA,NA,451,130,NA,NA,159669.785,1,159669.785,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"115","UKR.1.10032","UKR.1.10032.1","UKR",10032,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,818.182998409701,244.73021759681,NA,NA,723.5,130,NA,NA,410910.01625,1,410910.01625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"116","UKR.1.10032","UKR.1.10032.2","UKR",10032,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,818.182998409701,244.73021759681,NA,NA,740.5,130,NA,NA,430447.09625,1,430447.09625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"117","UKR.1.10032","UKR.1.10032.3","UKR",10032,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,818.182998409701,244.73021759681,NA,NA,767.5,130,NA,NA,462409.15625,1,462409.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"118","UKR.1.10032","UKR.1.10032.4","UKR",10032,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,818.182998409701,244.73021759681,NA,NA,765,130,NA,NA,459401.625,1,459401.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"119","UKR.1.10033","UKR.1.10033.1","UKR",10033,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,823.106443064686,238.265828410442,NA,NA,445,130,NA,NA,155449.625,1,155449.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"120","UKR.1.10033","UKR.1.10033.2","UKR",10033,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,823.106443064686,238.265828410442,NA,NA,448,130,NA,NA,157552.64,1,157552.64,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"121","UKR.1.10033","UKR.1.10033.4","UKR",10033,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,823.106443064686,238.265828410442,NA,NA,489.5,130,NA,NA,188094.04625,1,188094.04625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"122","UKR.1.10033","UKR.1.10033.3","UKR",10033,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,823.106443064686,238.265828410442,NA,NA,466.5,130,NA,NA,170833.46625,1,170833.46625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"123","UKR.1.10034","UKR.1.10034.3","UKR",10034,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,830.714279604245,239.20259229115,NA,NA,789.5,130,NA,NA,489298.54625,1,489298.54625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"124","UKR.1.10034","UKR.1.10034.2","UKR",10034,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,830.714279604245,239.20259229115,NA,NA,750.5,130,NA,NA,442151.44625,1,442151.44625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"125","UKR.1.10034","UKR.1.10034.4","UKR",10034,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,830.714279604245,239.20259229115,NA,NA,836,130,NA,NA,548633.36,1,548633.36,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"126","UKR.1.10034","UKR.1.10034.1","UKR",10034,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,830.714279604245,239.20259229115,NA,NA,740.5,130,NA,NA,430447.09625,1,430447.09625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"127","UKR.1.10035","UKR.1.10035.3","UKR",10035,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,837.070805874902,240.662828532516,NA,NA,685,130,NA,NA,368341.625,1,368341.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"128","UKR.1.10035","UKR.1.10035.1","UKR",10035,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,837.070805874902,240.662828532516,NA,NA,645,130,NA,NA,326579.625,1,326579.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"129","UKR.1.10035","UKR.1.10035.2","UKR",10035,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,837.070805874902,240.662828532516,NA,NA,654,130,NA,NA,335757.06,1,335757.06,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"130","UKR.1.10035","UKR.1.10035.4","UKR",10035,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,837.070805874902,240.662828532516,NA,NA,711,130,NA,NA,396833.985,1,396833.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"131","UKR.1.10036","UKR.1.10036.2","UKR",10036,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,837.11326524165,233.08565170319,NA,NA,0,NA,NA,0,0,0,0,0,1,"1s",NA,NA,NA,NA,0,1,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"132","UKR.1.10036","UKR.1.10036.1","UKR",10036,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,837.11326524165,233.08565170319,NA,NA,752.5,130,NA,NA,444511.15625,1,444511.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"133","UKR.1.10037","UKR.1.10037.4","UKR",10037,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,835.23766080289,231.095861007936,NA,NA,449.5,130,NA,NA,158609.44625,1,158609.44625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"134","UKR.1.10037","UKR.1.10037.2","UKR",10037,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,835.23766080289,231.095861007936,NA,NA,402.5,130,NA,NA,127174.90625,1,127174.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"135","UKR.1.10037","UKR.1.10037.1","UKR",10037,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,835.23766080289,231.095861007936,NA,NA,379.5,130,NA,NA,113055.89625,1,113055.89625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"136","UKR.1.10037","UKR.1.10037.3","UKR",10037,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,835.23766080289,231.095861007936,NA,NA,418,130,NA,NA,137158.34,1,137158.34,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"137","UKR.1.10038","UKR.1.10038.2","UKR",10038,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,834.078946848399,227.725417135054,NA,NA,362,130,NA,NA,102869.54,1,102869.54,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"138","UKR.1.10038","UKR.1.10038.1","UKR",10038,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,834.078946848399,227.725417135054,NA,NA,349,130,NA,NA,95613.785,1,95613.785,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"139","UKR.1.10038","UKR.1.10038.3","UKR",10038,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,834.078946848399,227.725417135054,NA,NA,0,NA,NA,0,0,0,0,0,1,"1f",NA,NA,NA,NA,0,1,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"140","UKR.1.10039","UKR.1.10039.4","UKR",10039,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,851.895780589456,235.441875778115,NA,NA,836,130,NA,NA,548633.36,1,548633.36,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"141","UKR.1.10039","UKR.1.10039.1","UKR",10039,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,851.895780589456,235.441875778115,NA,NA,776,130,NA,NA,472708.16,1,472708.16,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"142","UKR.1.10039","UKR.1.10039.2","UKR",10039,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,851.895780589456,235.441875778115,NA,NA,779,130,NA,NA,476370.185,1,476370.185,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"143","UKR.1.10039","UKR.1.10039.3","UKR",10039,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,851.895780589456,235.441875778115,NA,NA,831,130,NA,NA,542090.385,1,542090.385,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"144","UKR.1.1004","UKR.1.1004.2","UKR",1004,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,1,907.832377883672,115.646550443709,NA,NA,211,130,NA,NA,34948.985,1,34948.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"145","UKR.1.1004","UKR.1.1004.1","UKR",1004,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,1,907.832377883672,115.646550443709,NA,NA,209.5,130,NA,NA,34453.84625,1,34453.84625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"146","UKR.1.1004","UKR.1.1004.4","UKR",1004,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,1,907.832377883672,115.646550443709,NA,NA,213,130,NA,NA,35614.665,1,35614.665,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"147","UKR.1.1004","UKR.1.1004.3","UKR",1004,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,1,907.832377883672,115.646550443709,NA,NA,215.5,130,NA,NA,36455.59625,1,36455.59625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"148","UKR.1.10040","UKR.1.10040.4","UKR",10040,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,842.283156374668,227.098557545385,NA,NA,821,130,39.5,NA,529122.185,1,529122.185,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"149","UKR.1.10040","UKR.1.10040.3","UKR",10040,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,842.283156374668,227.098557545385,NA,NA,791,130,44.5,NA,491159.585,1,491159.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"150","UKR.1.10040","UKR.1.10040.1","UKR",10040,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,842.283156374668,227.098557545385,NA,NA,720,130,41.5,NA,406944,1,406944,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"151","UKR.1.10040","UKR.1.10040.2","UKR",10040,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,842.283156374668,227.098557545385,NA,NA,760.5,130,44,NA,454012.79625,1,454012.79625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"152","UKR.1.10041","UKR.1.10041.1","UKR",10041,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,820.9341639199,230.879812351489,NA,NA,784,130,NA,NA,482504.96,1,482504.96,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"153","UKR.1.10041","UKR.1.10041.3","UKR",10041,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,820.9341639199,230.879812351489,NA,NA,803,130,NA,NA,506175.065,1,506175.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"154","UKR.1.10041","UKR.1.10041.2","UKR",10041,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,820.9341639199,230.879812351489,NA,NA,796,130,NA,NA,497388.56,1,497388.56,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"155","UKR.1.10041","UKR.1.10041.4","UKR",10041,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,820.9341639199,230.879812351489,NA,NA,825,130,NA,NA,534290.625,1,534290.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"156","UKR.1.10042","UKR.1.10042.2","UKR",10042,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,826.221867139618,227.978840127254,NA,NA,669.5,130,NA,NA,351860.74625,1,351860.74625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"157","UKR.1.10042","UKR.1.10042.1","UKR",10042,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,826.221867139618,227.978840127254,NA,NA,652.5,130,NA,NA,334218.65625,1,334218.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"158","UKR.1.10042","UKR.1.10042.3","UKR",10042,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,826.221867139618,227.978840127254,NA,NA,682.5,130,NA,NA,365657.90625,1,365657.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"159","UKR.1.10042","UKR.1.10042.4","UKR",10042,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,826.221867139618,227.978840127254,NA,NA,674,130,NA,NA,356606.66,1,356606.66,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"160","UKR.1.10043","UKR.1.10043.3","UKR",10043,"UKR.1",1,"UKR.1.3","1.3",2010,3,1,"UKR.1",NA,10,827.505516959355,220.238963959912,NA,NA,712,130,NA,NA,397951.04,1,397951.04,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"161","UKR.1.10043","UKR.1.10043.2","UKR",10043,"UKR.1",1,"UKR.1.2","1.2",2005,2,1,"UKR.1",NA,10,827.505516959355,220.238963959912,NA,NA,680.5,130,46,NA,363517.99625,1,363517.99625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"162","UKR.1.10043","UKR.1.10043.1","UKR",10043,"UKR.1",1,"UKR.1.1","1.1",2000,1,1,"UKR.1",NA,10,827.505516959355,220.238963959912,NA,NA,650.5,130,45,NA,332172.94625,1,332172.94625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
"163","UKR.1.10043","UKR.1.10043.4","UKR",10043,"UKR.1",1,"UKR.1.4","1.4",2015,4,1,"UKR.1",NA,10,827.505516959355,220.238963959912,NA,NA,744.5,130,NA,NA,435109.99625,1,435109.99625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae"
