"","tmt.tree.id","tmt.obs.id","database.code","tree.id","tmt.plot.id","plot.id","tmt.census.id","census.id","census.date","census.n","species.id","tmt.species.id","func.type","subplot.id","tree.coord.x","tree.coord.y","azimuth","dist.centre","d","pom","height","agb","ba","n.plot","g.plot","n.ha","tree.status","mode.death","mode.death.other","canopy.position","liana.infe","multistem","qc.pom.change","qc.repeat.dead","qc.backlife","qc.missing.d","species.cor","genus.cor","family.cor","biomass","biomass.plot","biomass.ha","ba.ha"
"68","UKR.1.1056","UKR.1.1056.1","UKR",1056,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,1,898.52846804236,158.903606875274,NA,NA,525,130,38.5727817450432,NA,216365.625,1,216365.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.91741542652565,1.91741542652565,0.191741542652565,21636.5625
"69","UKR.1.1057","UKR.1.1057.1","UKR",1057,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,1,896.627944650111,156.516040369923,NA,NA,454,130,40.85,NA,161801.06,1,161801.06,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.35869875448184,1.35869875448184,0.135869875448184,16180.106
"70","UKR.1.1059","UKR.1.1059.1","UKR",1059,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,1,885.137441064374,148.778754676981,NA,NA,924,130,45.9604276100307,NA,670214.16,1,670214.16,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",7.32366629755479,7.32366629755479,0.732366629755479,67021.416
"71","UKR.1.1061","UKR.1.1061.1","UKR",1061,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,1,880.639813751363,158.385761520547,NA,NA,782.5,130,44.3516208351174,NA,480660.40625,1,480660.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.93856260567138,4.93856260567138,0.493856260567138,48066.040625
"72","UKR.1.1062","UKR.1.1062.1","UKR",1062,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,1,874.695911956486,155.208912254482,NA,NA,216,130,32.7,NA,36624.96,1,36624.96,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.233540730855961,0.233540730855961,0.0233540730855961,3662.496
"73","UKR.1.1063","UKR.1.1063.1","UKR",1063,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,1,873.455078826201,148.646218711528,NA,NA,800.5,130,44.6012727499583,NA,503028.19625,1,503028.19625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.21212660312576,5.21212660312576,0.521212660312576,50302.819625
"74","UKR.1.1064","UKR.1.1064.1","UKR",1064,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,1,869.377801014731,151.432028153502,NA,NA,422,130,34.5709929817765,NA,139795.94,1,139795.94,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.14254224990566,1.14254224990566,0.114254224990566,13979.594
"75","UKR.1.16058","UKR.1.16058.1","UKR",16058,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,16,720.750774494607,302.792999046267,NA,NA,830,130,44.9792092923437,NA,540786.5,1,540786.5,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.67901607881347,5.67901607881347,0.567901607881347,54078.65
"76","UKR.1.11004","UKR.1.11004.1","UKR",11004,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,814.202472360798,218.506309516777,NA,NA,154,130,16.3579514172066,NA,18617.06,1,18617.06,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.104723269674879,0.104723269674879,0.0104723269674879,1861.706
"77","UKR.1.11005","UKR.1.11005.1","UKR",11005,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,814.797716808209,220.653035709246,NA,NA,131.5,130,14.1767938983135,NA,13574.41625,1,13574.41625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.072016491924917,0.072016491924917,0.0072016491924917,1357.441625
"78","UKR.1.11006","UKR.1.11006.1","UKR",11006,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,811.818768519724,223.057578526748,NA,NA,170,130,17.8425602220722,NA,22686.5,1,22686.5,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.132375857237382,0.132375857237382,0.0132375857237382,2268.65
"79","UKR.1.11011","UKR.1.11011.1","UKR",11011,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,809.100077801723,218.956081367357,NA,NA,103,130,11.2614417119569,NA,8328.065,1,8328.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0403588234773955,0.0403588234773955,0.00403588234773955,832.8065
"80","UKR.1.11013","UKR.1.11013.1","UKR",11013,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,806.666328293599,211.608646667576,NA,NA,114.5,130,12.4577476156083,NA,10291.54625,1,10291.54625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0518693563948902,0.0518693563948902,0.00518693563948902,1029.154625
"81","UKR.1.11014","UKR.1.11014.1","UKR",11014,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,804.601721913221,211.979198979096,NA,NA,763.5,130,39.75,NA,457601.81625,1,457601.81625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.65901046577362,4.65901046577362,0.465901046577362,45760.181625
"82","UKR.1.11016","UKR.1.11016.1","UKR",11016,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,799.064432706544,212.217475667497,NA,NA,748,130,43.8291246439692,NA,439210.64,1,439210.64,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.43790192549253,4.43790192549253,0.443790192549253,43921.064
"83","UKR.1.11019","UKR.1.11019.1","UKR",11019,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,803.935366005923,218.775640489523,NA,NA,452.5,130,35.8906264225595,NA,160733.65625,1,160733.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.34808099658463,1.34808099658463,0.134808099658463,16073.365625
"84","UKR.1.11020","UKR.1.11020.1","UKR",11020,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,800.79969166407,218.976501262514,NA,NA,309,130,28.4916365303073,NA,74952.585,1,74952.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.5457605551463,0.5457605551463,0.05457605551463,7495.2585
"85","UKR.1.10015","UKR.1.10015.1","UKR",10015,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,861.490697279168,236.270412050985,NA,NA,583.5,130,40.3342651841914,NA,267270.71625,1,267270.71625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.46310562554985,2.46310562554985,0.246310562554985,26727.071625
"86","UKR.1.10016","UKR.1.10016.1","UKR",10016,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,864.311450863606,237.320338510111,NA,NA,708.5,130,43.1526986968456,NA,394048.21625,1,394048.21625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.90231417767816,3.90231417767816,0.390231417767816,39404.821625
"87","UKR.1.10017","UKR.1.10017.1","UKR",10017,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,862.740838000833,245.356377462696,NA,NA,422.5,130,31.7,NA,140127.40625,1,140127.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.14575399184909,1.14575399184909,0.114575399184909,14012.740625
"88","UKR.1.10018","UKR.1.10018.1","UKR",10018,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,861.336777300631,245.447973012426,NA,NA,535,130,38.8974288113436,NA,224686.625,1,224686.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.00512775325763,2.00512775325763,0.200512775325763,22468.6625
"89","UKR.1.10019","UKR.1.10019.1","UKR",10019,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,858.408834625541,247.988989651736,NA,NA,550.5,130,39,NA,237894.44625,1,237894.44625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.14558578460296,2.14558578460296,0.214558578460296,23789.444625
"90","UKR.1.1002","UKR.1.1002.1","UKR",1002,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,1,912.055416738707,122.785627525459,NA,NA,439.5,130,35.3430855617078,NA,151630.79625,1,151630.79625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.25807024844392,1.25807024844392,0.125807024844392,15163.079625
"91","UKR.1.10020","UKR.1.10020.1","UKR",10020,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,858.766517775071,247.91215764825,NA,NA,405,130,33.7808655084171,NA,128759.625,1,128759.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.03642874749126,1.03642874749126,0.103642874749126,12875.9625
"92","UKR.1.10021","UKR.1.10021.1","UKR",10021,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,851.495382883629,251.555811563649,NA,NA,1020,130,43.5,NA,816714,1,816714,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",9.25750893062401,9.25750893062401,0.925750893062401,81671.4
"93","UKR.1.10022","UKR.1.10022.1","UKR",10022,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,848.804544889697,244.182966372015,NA,NA,600,130,40.7746448653187,NA,282600,1,282600,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.6314306364588,2.6314306364588,0.26314306364588,28260
"94","UKR.1.10023","UKR.1.10023.1","UKR",10023,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,846.697139722574,248.848859101183,NA,NA,575.5,130,40.1122412151724,NA,259992.19625,1,259992.19625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.38380116111753,2.38380116111753,0.238380116111753,25999.219625
"95","UKR.1.10024","UKR.1.10024.1","UKR",10024,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,843.306048162167,257.338425504202,NA,NA,732,130,43.565722839362,NA,420621.84,1,420621.84,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.21615473438232,4.21615473438232,0.421615473438232,42062.184
"96","UKR.1.10025","UKR.1.10025.1","UKR",10025,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,842.520775751841,258.151325489573,NA,NA,725,130,43.4460261582709,NA,412615.625,1,412615.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.12120151570423,4.12120151570423,0.412120151570423,41261.5625
"97","UKR.1.10026","UKR.1.10026.1","UKR",10026,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,10,843.02299097258,259.149455819677,NA,NA,778,130,44.2868258246914,NA,475147.94,1,475147.94,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.87150110196513,4.87150110196513,0.487150110196513,47514.794
"98","UKR.1.11037","UKR.1.11037.1","UKR",11037,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,789.109800409916,230.493119158921,NA,NA,846,130,43.5,NA,561837.06,1,561837.06,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.94197410906638,5.94197410906638,0.594197410906638,56183.706
"99","UKR.1.11039","UKR.1.11039.1","UKR",11039,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,787.823305070369,223.693762863274,NA,NA,824,130,44.9053458545826,NA,532996.16,1,532996.16,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.58217722551775,5.58217722551775,0.558217722551775,53299.616
"100","UKR.1.11040","UKR.1.11040.1","UKR",11040,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,781.729273825775,222.71557019129,NA,NA,511.5,130,38.1180330545242,NA,205381.31625,1,205381.31625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.80258620054021,1.80258620054021,0.180258620054021,20538.131625
"101","UKR.1.11042","UKR.1.11042.1","UKR",11042,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,782.230199024767,237.48289635109,NA,NA,105.5,130,11.5237367312939,NA,8737.24625,1,8737.24625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0427197648349772,0.0427197648349772,0.00427197648349772,873.724625
"102","UKR.1.11043","UKR.1.11043.1","UKR",11043,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,784.91210260793,238.605961076201,NA,NA,696,130,42.9196286062911,NA,380266.56,1,380266.56,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.74107173546726,3.74107173546726,0.374107173546726,38026.656
"103","UKR.1.11045","UKR.1.11045.1","UKR",11045,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,793.530313753791,234.889212590286,NA,NA,648.5,130,41.9416467574299,NA,330133.51625,1,330133.51625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.16388268761137,3.16388268761137,0.316388268761137,33013.351625
"104","UKR.1.11047","UKR.1.11047.1","UKR",11047,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,796.249211376534,235.666559995791,NA,NA,797,130,44.5538995560429,NA,498639.065,1,498639.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.15826523093867,5.15826523093867,0.515826523093867,49863.9065
"105","UKR.1.11048","UKR.1.11048.1","UKR",11048,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,798.264696705091,235.933600423399,NA,NA,530,130,38.7363810881734,NA,220506.5,1,220506.5,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.96098805828489,1.96098805828489,0.196098805828489,22050.65
"106","UKR.1.11049","UKR.1.11049.1","UKR",11049,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,799.788894148588,234.126255568379,NA,NA,455.5,130,40,NA,162871.99625,1,162871.99625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.36936470304248,1.36936470304248,0.136936470304248,16287.199625
"107","UKR.1.11050","UKR.1.11050.1","UKR",11050,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,800.094549556011,228.564276129646,NA,NA,777,130,44.2722943133857,NA,473927.265,1,473927.265,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.85667049816543,4.85667049816543,0.485667049816543,47392.7265
"108","UKR.1.11051","UKR.1.11051.1","UKR",11051,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,804.233933927572,227.575395044149,NA,NA,333,130,29.955263654673,NA,87047.865,1,87047.865,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.651647708558599,0.651647708558599,0.0651647708558599,8704.7865
"109","UKR.1.11052","UKR.1.11052.1","UKR",11052,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,807.545727000197,227.082030925763,NA,NA,118.5,130,12.8676131084221,NA,11023.16625,1,11023.16625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0562682351612704,0.0562682351612704,0.00562682351612704,1102.316625
"110","UKR.1.11055","UKR.1.11055.1","UKR",11055,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,808.20153103804,233.35644464412,NA,NA,637,130,41.6812442333739,NA,318528.665,1,318528.665,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.0324909314308,3.0324909314308,0.30324909314308,31852.8665
"111","UKR.1.11057","UKR.1.11057.1","UKR",11057,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,816.090707913282,250.966045963752,NA,NA,522,130,38.4733822899058,NA,213899.94,1,213899.94,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.89154321108494,1.89154321108494,0.189154321108494,21389.994
"112","UKR.1.11058","UKR.1.11058.1","UKR",11058,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,799.649803379005,259.518425613716,NA,NA,322,130,29.2968737195362,NA,81391.94,1,81391.94,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.601768848344188,0.601768848344188,0.0601768848344188,8139.194
"113","UKR.1.11059","UKR.1.11059.1","UKR",11059,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,800.583554460643,252.017660641664,NA,NA,803,130,44.6347722938103,NA,506175.065,1,506175.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.25079718981223,5.25079718981223,0.525079718981223,50617.5065
"114","UKR.1.11061","UKR.1.11061.1","UKR",11061,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,804.418755567915,244.750220416747,NA,NA,461,130,36.2370484704932,NA,166828.985,1,166828.985,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.40888643027773,1.40888643027773,0.140888643027773,16682.8985
"115","UKR.1.11062","UKR.1.11062.1","UKR",11062,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,804.13176483755,241.883291030265,NA,NA,656,130,42.1063114139339,NA,337813.76,1,337813.76,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.25131325161168,3.25131325161168,0.325131325161168,33781.376
"116","UKR.1.11063","UKR.1.11063.1","UKR",11063,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,801.747393455756,243.244295846166,NA,NA,573.5,130,40.0558446243572,NA,258188.26625,1,258188.26625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.36420920141294,2.36420920141294,0.236420920141294,25818.826625
"117","UKR.1.11065","UKR.1.11065.1","UKR",11065,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,809.039942644035,239.47710398869,NA,NA,301,130,27.9811556673582,NA,71121.785,1,71121.785,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.512857022869758,0.512857022869758,0.0512857022869758,7112.1785
"118","UKR.1.17056","UKR.1.17056.1","UKR",17056,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,17,904.156393206555,347.251156387624,NA,NA,762.5,130,44.0560527902103,NA,456403.90625,1,456403.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.64455763225556,4.64455763225556,0.464455763225556,45640.390625
"119","UKR.1.11068","UKR.1.11068.1","UKR",11068,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,780.470909628661,256.001820213337,NA,NA,714.5,130,46,NA,400750.54625,1,400750.54625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.98111081434702,3.98111081434702,0.398111081434702,40075.054625
"120","UKR.1.11069","UKR.1.11069.1","UKR",11069,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,773.549866811687,258.214095540334,NA,NA,119.5,130,12.9695670241504,NA,11209.99625,1,11209.99625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0574004013136476,0.0574004013136476,0.00574004013136476,1120.999625
"121","UKR.1.11071","UKR.1.11071.1","UKR",11071,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,776.396398560524,247.460660882533,NA,NA,744.5,130,43.7726926945184,NA,435109.99625,1,435109.99625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.38883279286998,4.38883279286998,0.438883279286998,43510.999625
"122","UKR.1.11072","UKR.1.11072.1","UKR",11072,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,770.735987156896,245.646856206994,NA,NA,747,130,43.8130680166779,NA,438037.065,1,438037.065,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",4.42384998261677,4.42384998261677,0.442384998261677,43803.7065
"123","UKR.1.11073","UKR.1.11073.1","UKR",11073,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,775.182617903266,244.112386949936,NA,NA,159,130,16.8278480245488,NA,19845.585,1,19845.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.112963618493544,0.112963618493544,0.0112963618493544,1984.5585
"124","UKR.1.11074","UKR.1.11074.1","UKR",11074,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,11,772.558818445514,240.587599046921,NA,NA,428.5,130,34.8625598485674,NA,144135.61625,1,144135.61625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.184702217152,1.184702217152,0.1184702217152,14413.561625
"125","UKR.1.12003","UKR.1.12003.1","UKR",12003,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,12,766.979752917637,217.066854955866,NA,NA,127,130,13.7276153506605,NA,12661.265,1,12661.265,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0663107092974992,0.0663107092974992,0.00663107092974992,1266.1265
"126","UKR.1.12004","UKR.1.12004.1","UKR",12004,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,12,760.685274536776,217.767681717199,NA,NA,126,130,13.6272197882072,NA,12462.66,1,12462.66,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0650796167530097,0.0650796167530097,0.00650796167530097,1246.266
"127","UKR.1.12005","UKR.1.12005.1","UKR",12005,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,12,766.769642422414,219.348870077147,NA,NA,127.5,130,13.7777345008932,NA,12761.15625,1,12761.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.066931262422757,0.066931262422757,0.0066931262422757,1276.115625
"128","UKR.1.12006","UKR.1.12006.1","UKR",12006,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,12,767.932832537406,222.228165309727,NA,NA,490.5,130,38.6,NA,188863.34625,1,188863.34625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.63205734253637,1.63205734253637,0.163205734253637,18886.334625
"129","UKR.1.12008","UKR.1.12008.1","UKR",12008,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,12,759.857557181606,232.982644522381,NA,NA,1067,130,48.5,NA,893713.865,1,893713.865,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",10.3008519479518,10.3008519479518,1.03008519479518,89371.3865
"130","UKR.1.12010","UKR.1.12010.1","UKR",12010,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,12,767.217627487209,237.833355340875,NA,NA,108,130,11.5,NA,9156.24,1,9156.24,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0451586475953877,0.0451586475953877,0.00451586475953877,915.624
"131","UKR.1.12011","UKR.1.12011.1","UKR",12011,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,12,763.015944983407,246.557542862882,NA,NA,940,130,46.098358145944,NA,693626,1,693626,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",7.62787315073485,7.62787315073485,0.762787315073485,69362.6
"132","UKR.1.12012","UKR.1.12012.1","UKR",12012,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,12,755.893279090808,238.902153968541,NA,NA,275.5,130,26.2755236771758,NA,59581.69625,1,59581.69625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.415775452629916,0.415775452629916,0.0415775452629916,5958.169625
"133","UKR.1.12013","UKR.1.12013.1","UKR",12013,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,12,752.295562920983,249.349974004463,NA,NA,332.5,130,29.9257857724476,NA,86786.65625,1,86786.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.649330581246063,0.649330581246063,0.0649330581246063,8678.665625
"134","UKR.1.12014","UKR.1.12014.1","UKR",12014,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,12,754.701352102152,255.443295596827,NA,NA,185,130,15,NA,26866.625,1,26866.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.161757293537325,0.161757293537325,0.0161757293537325,2686.6625
"135","UKR.1.12016","UKR.1.12016.1","UKR",12016,"UKR.1",1,"UKR.1.1",1.1,2000,1,1,"UKR.1",NA,12,759.584718983767,257.580164701653,NA,NA,109,130,11.888885239787,NA,9326.585,1,9326.585,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0461561768301871,0.0461561768301871,0.00461561768301871,932.6585
